City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Mumbai,2019-04-06,17.84,66.09,43.1,21.09,64.19,13.97,1.78,22.87,14.0,0.57,0.0,0.0,95.0,Satisfactory
Mumbai,2019-04-08,16.1,59.23,44.91,21.77,66.69,13.97,1.78,23.21,21.22,0.43,0.0,0.0,95.0,Satisfactory
Mumbai,2019-04-09,16.87,60.7,38.38,18.49,56.87,13.97,1.73,23.29,22.29,0.58,0.0,0.0,93.0,Satisfactory
Mumbai,2019-04-10,14.22,52.28,40.36,17.8,58.16,13.97,1.77,23.47,19.22,0.4,0.0,0.0,94.0,Satisfactory
Mumbai,2019-04-11,17.17,64.97,29.93,15.32,45.25,13.97,1.74,22.99,20.81,0.32,0.0,0.0,92.0,Satisfactory
Mumbai,2019-04-12,22.32,76.97,44.14,20.93,65.09,13.97,1.83,23.7,24.64,1.52,0.0,0.0,96.0,Satisfactory
Mumbai,2019-04-15,20.7,84.28,32.61,28.62,61.23,13.97,1.88,22.74,35.39,0.98,0.0,0.0,102.0,Moderate
Mumbai,2019-04-16,27.28,106.52,35.04,24.92,59.96,13.97,1.85,19.95,28.41,0.82,0.0,0.0,101.0,Moderate
Mumbai,2019-04-17,13.15,50.12,21.7,20.49,42.2,13.97,1.69,19.47,19.05,0.17,0.0,0.0,93.0,Satisfactory
Mumbai,2019-04-18,21.44,88.17,37.19,34.18,71.36,13.97,1.82,20.13,32.75,0.32,0.0,0.0,96.0,Satisfactory
Mumbai,2019-04-19,21.5,95.76,34.43,27.23,61.67,13.97,1.84,20.07,21.3,0.37,0.0,0.0,99.0,Satisfactory
Mumbai,2019-04-21,21.17,69.22,35.8,23.45,59.26,13.97,1.89,20.28,14.96,0.57,0.0,0.0,100.0,Satisfactory
Mumbai,2019-04-22,20.98,75.94,38.67,27.14,65.82,13.97,1.86,22.6,24.44,0.49,0.0,0.0,98.0,Satisfactory
Mumbai,2019-04-23,18.09,71.69,42.5,22.31,64.82,13.97,1.84,24.63,32.45,0.27,0.0,0.0,97.0,Satisfactory
Mumbai,2019-04-24,16.24,67.42,26.75,14.65,41.4,13.97,1.77,23.62,34.41,0.19,0.0,0.0,93.0,Satisfactory
Mumbai,2019-04-25,17.48,57.09,25.69,15.74,41.43,13.97,1.76,22.37,31.8,0.19,0.0,0.0,90.0,Satisfactory
Mumbai,2019-04-26,17.19,74.24,28.67,18.72,47.4,13.97,1.79,20.85,27.22,0.23,0.0,0.0,93.0,Satisfactory
Mumbai,2019-04-28,23.77,99.29,29.63,27.13,57.84,13.97,1.88,23.41,16.98,0.48,0.0,0.0,103.0,Moderate
Mumbai,2019-04-29,22.63,88.73,29.2,22.3,51.5,13.97,1.85,23.8,15.57,0.3,0.0,0.0,97.0,Satisfactory
Mumbai,2019-04-30,21.86,85.4,31.26,19.2,50.47,13.97,1.84,24.52,18.42,0.33,0.0,0.0,96.0,Satisfactory
Mumbai,2019-05-01,19.09,89.67,22.92,12.89,35.82,13.97,1.77,23.3,12.82,0.15,0.0,0.0,90.0,Satisfactory
Mumbai,2019-05-02,21.65,114.38,22.82,13.17,36.0,13.97,1.76,22.6,23.08,0.17,0.0,0.0,105.0,Moderate
Mumbai,2019-05-03,17.93,85.82,29.42,14.87,44.64,13.97,1.8,19.09,11.7,0.34,0.0,0.0,97.0,Satisfactory
Mumbai,2019-05-04,16.54,76.05,27.84,16.35,44.2,13.97,1.8,19.29,16.35,0.17,0.0,0.0,92.0,Satisfactory
Mumbai,2019-05-05,14.8,71.97,21.85,9.55,31.4,13.97,1.79,19.68,17.61,0.16,0.0,0.0,91.0,Satisfactory
Mumbai,2019-05-06,15.73,61.85,30.79,12.71,43.5,13.97,1.8,19.8,19.01,0.25,0.0,0.0,93.0,Satisfactory
Mumbai,2019-05-07,13.48,52.14,37.16,13.09,50.76,13.97,1.82,21.62,21.85,0.29,0.0,0.0,95.0,Satisfactory
Mumbai,2019-05-08,12.89,47.56,23.64,9.3,32.94,13.97,1.76,24.67,24.36,0.4,0.0,0.0,90.0,Satisfactory
